gcn,seed_1847,train,F50_auroc,0.9094378027584474
gin,seed_5818,val,DILI_auroc,0.7279364258948184
gin,seed_5818,val,Micronucleus_auroc,0.929783950617284
gin,seed_5818,val,Reproductive_toxicity_auroc,0.8578109201213346
gin,seed_5818,val,Ames_auroc,0.8812219730941704
gin,seed_5818,val,BSEP_inhibitor_auroc,0.9123904881101377
gin,seed_5818,val,Pgp_inhibitor_auroc,0.8880076904590242
gin,seed_5818,val,Neurotoxicity_auroc,0.8717320261437909
gin,seed_5818,val,avg_auroc,0.8577107961743481
gin,seed_5818,val,vdss_rmse,0.49331286549568176
gin,seed_5818,val,vdss_r2,0.46028352154416496
gin,seed_5818,test,F50_auroc,0.8123841305153876
gin,seed_5818,test,PPB_auroc,0.8963738920225625
gin,seed_5818,test,CYP3A4_substrate_auroc,0.8635152622364315
gin,seed_5818,test,CYP3A4_inhibitor_auroc,0.8869850615733677
gin,seed_5818,test,CYP2D6_substrate_auroc,0.8810531750129066
gin,seed_5818,test,CYP2C9_inhibitor_auroc,0.8618937325943696
gin,seed_5818,test,CLp_c_auroc,0.7976811594202897
gin,seed_5818,test,FDAMDD_c_auroc,0.8413200723327305
gin,seed_5818,test,DILI_auroc,0.740034965034965
gin,seed_5818,test,Micronucleus_auroc,0.9152249134948097
gin,seed_5818,test,Reproductive_toxicity_auroc,0.8348755232430051
gin,seed_5818,test,Ames_auroc,0.8308847308847309
gin,seed_5818,test,BSEP_inhibitor_auroc,0.8425324675324675
gin,seed_5818,test,Pgp_inhibitor_auroc,0.8811594202898552
gin,seed_5818,test,Neurotoxicity_auroc,0.9114285714285715
gin,seed_5818,test,avg_auroc,0.8531564718410968
gin,seed_5818,test,vdss_rmse,0.431959331035614
gin,seed_5818,test,vdss_r2,0.521940771977905
gin,seed_5130,train,F50_auroc,0.9013895679673765
gin,seed_5130,train,PPB_auroc,0.9501334135067083
gin,seed_5130,train,CYP3A4_substrate_auroc,0.9363307321451838
gin,seed_5130,train,CYP3A4_inhibitor_auroc,0.9078897673910528
gin,seed_5130,train,CYP2D6_substrate_auroc,0.9697564946076104
gin,seed_5130,train,CYP2C9_inhibitor_auroc,0.8842605330499972
gin,seed_5130,train,CLp_c_auroc,0.9501131221719458
gin,seed_5130,train,FDAMDD_c_auroc,0.960546839159556
gin,seed_5130,train,DILI_auroc,0.8792454692620524
gin,seed_5130,train,Micronucleus_auroc,0.9990442483162343
gin,seed_5130,train,Reproductive_toxicity_auroc,0.977848138375843
gin,seed_5130,train,Ames_auroc,0.906234871800798
gin,seed_5130,train,BSEP_inhibitor_auroc,0.9682787383306635
gin,seed_5130,train,Pgp_inhibitor_auroc,0.9593756786102063
gin,seed_5130,train,Neurotoxicity_auroc,0.9876131620317666
gin,seed_5130,train,avg_auroc,0.942537385115133
gin,seed_5130,train,vdss_rmse,0.4012441337108612
gin,seed_5130,train,vdss_r2,0.6194421376068902
gin,seed_5130,val,F50_auroc,0.8104138851802403
gin,seed_5130,val,PPB_auroc,0.910149268151297
gin,seed_5130,val,CYP3A4_substrate_auroc,0.8801001887614347
gin,seed_5130,val,CYP3A4_inhibitor_auroc,0.8914520213260532
gin,seed_5130,val,CYP2D6_substrate_auroc,0.9094356261022929
gin,seed_5130,val,CYP2C9_inhibitor_auroc,0.8616356668096055
gin,seed_5130,val,CLp_c_auroc,0.7571614583333334
gin,seed_5130,val,FDAMDD_c_auroc,0.8513784461152882
gin,seed_5130,val,DILI_auroc,0.709173763633647
gin,seed_5130,val,Micronucleus_auroc,0.9657444005270093
gin,seed_5130,val,Reproductive_toxicity_auroc,0.9003333333333332
gin,seed_5130,val,Ames_auroc,0.8721635959158063
gin,seed_5130,val,BSEP_inhibitor_auroc,0.8673469387755102
gin,seed_5130,val,Pgp_inhibitor_auroc,0.9212019499720291
gin,seed_5130,val,Neurotoxicity_auroc,0.7626262626262627
gin,seed_5130,val,avg_auroc,0.8580211203708762
gin,seed_5130,val,vdss_rmse,0.5015051960945129
gin,seed_5130,val,vdss_r2,0.3456961944393313
gin,seed_5130,test,F50_auroc,0.7847108565193671
gin,seed_5130,test,PPB_auroc,0.8882575757575758
gin,seed_5130,test,CYP3A4_substrate_auroc,0.8721184378737268
gin,seed_5130,test,CYP3A4_inhibitor_auroc,0.8818203831252691
gin,seed_5130,test,CYP2D6_substrate_auroc,0.9162127814088598
gin,seed_5130,test,CYP2C9_inhibitor_auroc,0.8874107667758462
gin,seed_5130,test,CLp_c_auroc,0.7749706227967097
gin,seed_5130,test,FDAMDD_c_auroc,0.8378446115288221
gin,seed_5130,test,DILI_auroc,0.7249363022044976
gin,seed_5130,test,Micronucleus_auroc,0.9307692307692308
gin,seed_5130,test,Reproductive_toxicity_auroc,0.8576978576978578
gin,seed_5130,test,Ames_auroc,0.8433381499289967
gin,seed_5130,test,BSEP_inhibitor_auroc,0.8667672197083962
gin,seed_5130,test,Pgp_inhibitor_auroc,0.885024368630926
gin,seed_5130,test,Neurotoxicity_auroc,0.8485237483953786
gin,seed_5130,test,avg_auroc,0.8533601942080973
gin,seed_5130,test,vdss_rmse,0.4932699501514435
gin,seed_5130,test,vdss_r2,0.415851980313397
gat,seed_1847,train,F50_auroc,0.9127104026646048
gat,seed_1847,train,PPB_auroc,0.9467836949457322
gat,seed_1847,train,CYP3A4_substrate_auroc,0.9391218654986695
gat,seed_1847,train,CYP3A4_inhibitor_auroc,0.9055906565434906
gat,seed_1847,train,CYP2D6_substrate_auroc,0.9706143139157494
gat,seed_1847,train,CYP2C9_inhibitor_auroc,0.8806578476719404
gat,seed_1847,train,CLp_c_auroc,0.9105349296027261
gat,seed_1847,train,FDAMDD_c_auroc,0.9428444579977397
gat,seed_1847,train,DILI_auroc,0.8479060110245518
gat,seed_1847,train,Micronucleus_auroc,0.9993079584775086
gat,seed_1847,train,Reproductive_toxicity_auroc,0.9777659522640653
gat,seed_1847,train,Ames_auroc,0.9053607140670656
gat,seed_1847,train,BSEP_inhibitor_auroc,0.9528977720467082
gat,seed_1847,train,Pgp_inhibitor_auroc,0.9648685781361505
gat,seed_1847,train,Neurotoxicity_auroc,0.9861867062510309
gat,seed_1847,train,avg_auroc,0.9362101240738488
gat,seed_1847,train,vdss_rmse,0.40091249346733093
gat,seed_1847,train,vdss_r2,0.6096935110311984
gat,seed_1847,val,F50_auroc,0.8122955288985824
gat,seed_1847,val,PPB_auroc,0.9182692307692308
gat,seed_1847,val,CYP3A4_substrate_auroc,0.895740062406729
gat,seed_1847,val,CYP3A4_inhibitor_auroc,0.8886194144401569
gat,seed_1847,val,CYP2D6_substrate_auroc,0.9468201754385964
gat,seed_1847,val,CYP2C9_inhibitor_auroc,0.846212265834447
gat,seed_1847,val,CLp_c_auroc,0.7614654002713704
gat,seed_1847,val,FDAMDD_c_auroc,0.7546365914786968
gat,seed_1847,val,DILI_auroc,0.7861920172599783
gat,seed_1847,val,Micronucleus_auroc,0.9596354166666667
gat,seed_1847,val,Reproductive_toxicity_auroc,0.8663980660757454
gat,seed_1847,val,Ames_auroc,0.8780647012813081
gat,seed_1847,val,BSEP_inhibitor_auroc,0.8569376615914968
gat,seed_1847,val,Pgp_inhibitor_auroc,0.9057017543859649
gat,seed_1847,val,Neurotoxicity_auroc,0.7824019024970273
gat,seed_1847,val,avg_auroc,0.8572926792864
gat,seed_1847,val,vdss_rmse,0.4885909855365753
gat,seed_1847,val,vdss_r2,0.4532320046100933
gat,seed_1847,test,F50_auroc,0.7817487855655795
gat,seed_1847,test,PPB_auroc,0.8879188065541698
gat,seed_1847,test,CYP3A4_substrate_auroc,0.8416068580542264
gat,seed_1847,test,CYP3A4_inhibitor_auroc,0.8928335341410544
gat,seed_1847,test,CYP2D6_substrate_auroc,0.8689026915113871
gat,seed_1847,test,CYP2C9_inhibitor_auroc,0.862398443677791
gat,seed_1847,test,CLp_c_auroc,0.8520632133450394
gat,seed_1847,test,FDAMDD_c_auroc,0.8331932773109244
gat,seed_1847,test,DILI_auroc,0.742445652173913
gat,seed_1847,test,Micronucleus_auroc,0.9270334928229665
gat,seed_1847,test,Reproductive_toxicity_auroc,0.8858950583615142
gat,seed_1847,test,Ames_auroc,0.8456102336222449
gat,seed_1847,test,BSEP_inhibitor_auroc,0.8577817531305904
gat,seed_1847,test,Pgp_inhibitor_auroc,0.9068985507246378
gat,seed_1847,test,Neurotoxicity_auroc,0.783284742468416
gat,seed_1847,test,avg_auroc,0.8513076728976304
gat,seed_1847,test,vdss_rmse,0.4773638844490051
gat,seed_1847,test,vdss_r2,0.48960713222935937
gat,seed_5818,train,F50_auroc,0.9307290867808391
gat,seed_5818,train,PPB_auroc,0.938509400152924
gat,seed_5818,train,CYP3A4_substrate_auroc,0.9413585859292312
gat,seed_5818,train,CYP3A4_inhibitor_auroc,0.9036389481767128
gat,seed_5818,train,CYP2D6_substrate_auroc,0.972594167435517
gat,seed_5818,train,CYP2C9_inhibitor_auroc,0.8815487146102937
gat,seed_5818,train,CLp_c_auroc,0.9559098206291871
gat,seed_5818,train,FDAMDD_c_auroc,0.9570670315591309
gat,seed_5818,train,DILI_auroc,0.8620617413026649
gat,seed_5818,train,Micronucleus_auroc,0.9998215178125223
gat,seed_5818,train,Reproductive_toxicity_auroc,0.9834719968899333
gat,seed_5818,train,Ames_auroc,0.9050318991180861
gat,seed_5818,train,BSEP_inhibitor_auroc,0.964283892035308
gat,seed_5818,train,Pgp_inhibitor_auroc,0.9666507029726679
gat,seed_5818,train,Neurotoxicity_auroc,0.9927351599963414
gat,seed_5818,train,avg_auroc,0.9436941776934239
gat,seed_5818,train,vdss_rmse,0.40328189730644226
gat,seed_5818,train,vdss_r2,0.6106651655836233
gat,seed_5818,val,F50_auroc,0.7800857981485664
gat,seed_5818,val,PPB_auroc,0.8730106851037083
gat,seed_5818,val,CYP3A4_substrate_auroc,0.8885171554960781
gat,seed_5818,val,CYP3A4_inhibitor_auroc,0.9038667436118275
gat,seed_5818,val,CYP2D6_substrate_auroc,0.9039439088518844
gat,seed_5818,val,CYP2C9_inhibitor_auroc,0.8640704536829845
gat,seed_5818,val,CLp_c_auroc,0.7330447330447329
gat,seed_5818,val,FDAMDD_c_auroc,0.8231566820276498
gat,seed_5818,val,DILI_auroc,0.7059051557048713
gat,seed_5818,val,Micronucleus_auroc,0.9421296296296297
gat,seed_5818,val,Reproductive_toxicity_auroc,0.9150657229524772
gat,seed_5818,val,Ames_auroc,0.89097533632287
gat,seed_5818,val,BSEP_inhibitor_auroc,0.9119732999582812
gat,seed_5818,val,Pgp_inhibitor_auroc,0.8696226868541216
gat,seed_5818,val,Neurotoxicity_auroc,0.8284313725490196
gat,seed_5818,val,avg_auroc,0.8555866242625801
gat,seed_5818,val,vdss_rmse,0.4976328909397125
gat,seed_5818,val,vdss_r2,0.45078944424303236
gat,seed_5818,test,F50_auroc,0.8324990730441231
gat,seed_5818,test,PPB_auroc,0.8952726295997853
gat,seed_5818,test,CYP3A4_substrate_auroc,0.8646190149958133
gat,seed_5818,test,CYP3A4_inhibitor_auroc,0.8983821384065598
gat,seed_5818,test,CYP2D6_substrate_auroc,0.8949922560660816
gat,seed_5818,test,CYP2C9_inhibitor_auroc,0.8662668541649434
gat,seed_5818,test,CLp_c_auroc,0.7694685990338165
gat,seed_5818,test,FDAMDD_c_auroc,0.8356690777576853
gat,seed_5818,test,DILI_auroc,0.7571678321678322
gat,seed_5818,test,Micronucleus_auroc,0.9532871972318339
gat,seed_5818,test,Reproductive_toxicity_auroc,0.8870896673276052
gat,seed_5818,test,Ames_auroc,0.8501328251328252
gat,seed_5818,test,BSEP_inhibitor_auroc,0.8281926406926406
gat,seed_5818,test,Pgp_inhibitor_auroc,0.8938684503901896
gat,seed_5818,test,Neurotoxicity_auroc,0.8685714285714285
gat,seed_5818,test,avg_auroc,0.8596986456388775
gat,seed_5818,test,vdss_rmse,0.4548764228820801
gat,seed_5818,test,vdss_r2,0.4698694434051046
gat,seed_5130,train,F50_auroc,0.9467709384460141
gat,seed_5130,train,PPB_auroc,0.9556779034662457
gat,seed_5130,train,CYP3A4_substrate_auroc,0.9418783570528876
gat,seed_5130,train,CYP3A4_inhibitor_auroc,0.90782584032582
gat,seed_5130,train,CYP2D6_substrate_auroc,0.9804815844807705
gat,seed_5130,train,CYP2C9_inhibitor_auroc,0.8811094133349828
gat,seed_5130,train,CLp_c_auroc,0.9757138399126228
gat,seed_5130,train,FDAMDD_c_auroc,0.9711506953455756
gat,seed_5130,train,DILI_auroc,0.8984107869072531
gat,seed_5130,train,Micronucleus_auroc,0.9994026551976465
gat,seed_5130,train,Reproductive_toxicity_auroc,0.9866588488224372
gat,seed_5130,train,Ames_auroc,0.9129051175256702
gat,seed_5130,train,BSEP_inhibitor_auroc,0.9797754515826107
gat,seed_5130,train,Pgp_inhibitor_auroc,0.968818313427434
gat,seed_5130,train,Neurotoxicity_auroc,0.9952431289640593
gat,seed_5130,train,avg_auroc,0.9534548583194685
gat,seed_5130,train,vdss_rmse,0.3988085985183716
gat,seed_5130,train,vdss_r2,0.6240481026774034
gat,seed_5130,val,F50_auroc,0.7996544412157386
gat,seed_5130,val,PPB_auroc,0.9243031737597218
gat,seed_5130,val,CYP3A4_substrate_auroc,0.8705169159285611
gat,seed_5130,val,CYP3A4_inhibitor_auroc,0.8818251283420873
gat,seed_5130,val,CYP2D6_substrate_auroc,0.9038800705467374
gat,seed_5130,val,CYP2C9_inhibitor_auroc,0.8532844661234991
gat,seed_5130,val,CLp_c_auroc,0.8098958333333334
gat,seed_5130,val,FDAMDD_c_auroc,0.8343358395989975
gat,seed_5130,val,DILI_auroc,0.735320484087853
gat,seed_5130,val,Micronucleus_auroc,0.9815546772068511
gat,seed_5130,val,Reproductive_toxicity_auroc,0.893
gat,seed_5130,val,Ames_auroc,0.8838571673036336
gat,seed_5130,val,BSEP_inhibitor_auroc,0.8571428571428571
gat,seed_5130,val,Pgp_inhibitor_auroc,0.9346279868936306
gat,seed_5130,val,Neurotoxicity_auroc,0.8080808080808081
gat,seed_5130,val,avg_auroc,0.8647519899709539
gat,seed_5130,val,vdss_rmse,0.5102341771125793
gat,seed_5130,val,vdss_r2,0.3227210572111344
gat,seed_5130,test,F50_auroc,0.8192171303873431
gat,seed_5130,test,PPB_auroc,0.8907085561497325
gat,seed_5130,test,CYP3A4_substrate_auroc,0.8566538826343355
gat,seed_5130,test,CYP3A4_inhibitor_auroc,0.8843841924953365
gat,seed_5130,test,CYP2D6_substrate_auroc,0.8902505446623095
gat,seed_5130,test,CYP2C9_inhibitor_auroc,0.8823975554134283
gat,seed_5130,test,CLp_c_auroc,0.7457892675283979
gat,seed_5130,test,FDAMDD_c_auroc,0.8393483709273183
gat,seed_5130,test,DILI_auroc,0.7164063365459178
gat,seed_5130,test,Micronucleus_auroc,0.941025641025641
gat,seed_5130,test,Reproductive_toxicity_auroc,0.874902874902875
gat,seed_5130,test,Ames_auroc,0.8615000373701389
gat,seed_5130,test,BSEP_inhibitor_auroc,0.9326294620412267
gat,seed_5130,test,Pgp_inhibitor_auroc,0.8855782011519715
gat,seed_5130,test,Neurotoxicity_auroc,0.7618741976893453
gat,seed_5130,test,avg_auroc,0.8521777500616878
gat,seed_5130,test,vdss_rmse,0.49518612027168274
gat,seed_5130,test,vdss_r2,0.41130474549255047